,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
221,0,0,1,0,0.9859154929577465,1,1,2,2,2,2,2,2,2,2,0,2,0.06467661691542288,0.20979690745441965,0
222,1,0,1,1,0.0,1,0,2,2,2,2,2,2,2,1,1,0,0.019402985074626847,0.00016155088852988673,0
223,1,0,1,0,0.04225352112676056,1,0,0,0,0,0,1,0,0,0,0,1,0.3164179104477612,0.01852642510962382,1
224,0,0,0,0,0.15492957746478872,1,0,2,2,2,2,2,2,2,1,1,2,0.010945273631840809,0.023142164781906303,0
225,1,0,0,0,0.323943661971831,0,2,0,1,0,0,0,1,1,1,1,1,0.32189054726368166,0.14654396492037852,0
226,0,0,1,1,0.4225352112676057,1,0,0,1,0,1,1,1,1,1,1,1,0.6258706467661693,0.2915935841218556,0
227,0,0,1,0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0.3676616915422886,0.004200323101777061,1
228,1,0,0,0,0.4084507042253521,1,1,1,0,0,0,1,0,1,0,1,3,0.7129353233830847,0.3120643895684284,0
229,0,0,1,1,0.647887323943662,1,1,0,1,1,0,1,1,1,2,1,3,0.6671641791044777,0.4717805215785831,0
230,1,0,0,0,0.7464788732394366,1,1,1,1,1,0,1,1,1,2,1,3,0.893034825870647,0.6625721209323795,0
231,1,0,0,0,0.6901408450704226,1,0,1,1,1,0,1,0,1,0,1,3,0.7487562189054727,0.5456612047080546,0
232,1,0,0,0,0.0,1,0,1,1,0,0,0,0,1,0,1,1,0.6601990049751244,0.0075928917609046865,1
233,0,0,0,0,1.0,1,0,2,2,2,2,2,2,2,2,0,3,0.019900497512437807,0.17864066466651285,0
234,0,0,0,0,0.3943661971830986,1,1,2,2,2,2,2,2,2,0,0,0,0.06865671641791045,0.07883683360258484,0
235,1,0,0,0,0.014084507042253521,1,1,0,0,1,0,0,0,0,0,1,1,0.3597014925373135,0.010996999769213018,1
236,0,0,0,0,0.1267605633802817,0,2,0,0,0,0,1,0,0,2,1,1,0.11293532338308462,0.03233902607892916,0
237,1,0,1,0,0.23943661971830985,1,1,1,0,0,0,0,0,0,0,1,0,0.5462686567164181,0.14852873297946,0
238,0,1,0,0,0.14084507042253522,1,0,1,0,1,0,0,1,1,0,1,0,0.7636815920398012,0.12710593122547892,1
239,1,0,0,0,0.2112676056338028,1,0,2,2,2,2,2,2,2,2,0,1,0.01492537313432835,0.030642741749365345,0
240,0,0,0,0,1.0,1,1,0,0,1,1,1,1,1,2,0,2,0.6800995024875622,0.7306369720747751,0
241,1,0,0,0,1.0,1,1,1,0,1,1,1,1,1,2,0,2,0.9049751243781098,0.9069351488576047,0
242,0,0,1,1,0.5633802816901409,1,0,0,1,0,0,1,1,1,1,1,3,0.5616915422885573,0.3656646665128087,0
243,0,1,1,0,0.9014084507042254,1,0,1,1,1,1,0,0,1,0,0,0,0.7577114427860699,0.7047484421878607,0
244,0,1,0,0,0.16901408450704225,1,0,0,0,1,1,0,0,0,0,1,0,0.36368159203980105,0.08221786291253175,0
245,1,1,0,0,0.04225352112676056,1,0,1,1,0,0,0,0,0,0,0,0,0.5681592039800996,0.02937918301407801,0
246,1,0,0,0,0.5633802816901409,1,1,0,0,0,1,0,0,1,1,0,1,0.4651741293532339,0.2899838449111471,0
247,1,1,0,0,0.19718309859154928,1,0,1,0,1,0,0,0,0,0,1,0,0.5587064676616917,0.12179783060235405,1
248,1,0,0,0,0.0,1,0,0,1,0,0,0,0,0,0,1,1,0.30149253731343284,0.0034329563812600973,1
249,1,0,0,0,0.5774647887323944,1,1,1,1,1,1,0,0,1,1,1,0,0.8034825870646768,0.49384375721209334,0
250,0,0,1,0,0.7042253521126761,1,0,1,1,1,1,0,1,0,1,1,0,0.7487562189054727,0.530896607431341,0
251,0,0,1,1,0.014084507042253521,1,0,1,0,0,0,0,0,0,0,0,0,0.5189054726368161,0.014810754673436424,1
252,1,1,1,0,0.0,0,2,0,0,1,0,0,1,0,0,0,0,0.21840796019900505,0.002469420724671129,1
253,1,0,0,1,0.4366197183098592,1,1,0,0,1,1,1,1,1,1,0,3,0.6512437810945275,0.30169628432956386,0
254,1,0,0,0,0.1267605633802817,1,0,2,2,2,2,2,2,2,0,1,1,0.01592039800995027,0.020107315947380574,0
255,0,0,1,1,0.9295774647887325,0,2,0,0,1,1,1,1,1,2,1,0,0.41094527363184086,0.47139395338102935,0
256,0,0,1,1,0.8450704225352113,1,1,1,1,1,1,1,1,1,2,0,3,0.9636815920398011,0.8065255019616896,0
257,1,0,0,0,0.6901408450704226,1,1,1,1,1,1,1,1,1,1,0,3,0.956218905472637,0.6660858527579047,0
258,0,0,1,0,0.014084507042253521,1,0,0,0,0,0,0,0,0,0,1,3,0.2621890547263682,0.0071255481190860845,1
259,0,1,1,0,0.3943661971830986,0,2,0,1,0,1,0,0,1,0,1,0,0.2661691542288558,0.13960881606277412,0
260,1,1,0,0,0.02816901408450704,0,2,0,0,0,1,0,0,1,0,1,0,0.22786069651741298,0.013085621970920842,1
261,1,1,0,0,0.16901408450704225,1,1,1,0,1,1,0,1,1,0,1,0,0.8820895522388063,0.15526194322640205,1
262,1,1,1,0,0.7887323943661972,1,1,1,0,1,0,0,0,1,0,1,0,0.7124378109452737,0.5661839372259406,0
263,0,0,0,0,0.4225352112676057,0,2,0,1,1,0,1,0,1,2,1,2,0.31442786069651746,0.17324024924994233,0
264,0,0,1,0,0.619718309859155,1,1,1,1,1,1,1,1,1,1,0,1,0.9457711442786071,0.5785195015001156,0
265,0,0,1,1,0.8450704225352113,1,1,0,1,1,1,1,1,1,2,0,1,0.6950248756218905,0.6355815831987077,0
266,1,0,0,0,0.6901408450704226,1,1,2,2,2,2,2,2,2,2,0,2,0.0661691542288557,0.13575467343641823,0
267,0,1,0,0,0.25352112676056343,1,0,1,1,1,0,1,1,1,0,1,1,0.8631840796019902,0.22945418878375268,0
268,1,0,0,0,0.8169014084507042,1,0,2,2,2,2,2,2,2,2,0,1,0.010945273631840809,0.12471728594507273,1
269,0,0,1,0,0.9859154929577465,1,1,2,2,2,2,2,2,2,2,1,3,0.059701492537313425,0.19780175398107555,0
270,0,1,0,0,0.2112676056338028,1,0,1,0,0,0,1,1,1,0,1,0,0.7582089552238809,0.1722132471728595,1
271,1,0,1,0,0.7887323943661972,1,0,0,1,1,0,1,0,0,2,1,0,0.4129353233830847,0.3959554581121626,0
272,1,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,2,0.06517412935323384,0.0006923609508423723,1
273,1,1,1,0,0.26760563380281693,1,1,1,0,1,0,1,1,1,0,0,0,0.8835820895522389,0.2484710362335565,0
274,1,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0.5208955223880597,0.005977382875605818,1
275,1,0,1,0,0.056338028169014086,1,1,1,0,1,0,1,0,0,0,1,0,0.6681592039800996,0.04411493191783985,1
276,0,0,1,0,0.7183098591549296,1,1,1,0,1,1,0,1,1,0,1,0,0.8636815920398012,0.6469016847449806,1
277,1,1,1,0,0.28169014084507044,1,0,0,1,1,0,0,0,1,0,1,2,0.46467661691542306,0.15243480267712906,0
278,1,0,0,0,0.18309859154929578,0,2,0,0,0,1,1,1,1,0,1,0,0.3656716417910448,0.08690860835448883,0
279,0,0,0,0,0.056338028169014086,1,0,0,0,1,0,0,0,0,0,0,2,0.3213930348258706,0.026073159473805684,0
280,0,0,0,0,0.07042253521126761,1,0,0,1,1,0,0,0,0,0,0,1,0.3671641791044777,0.035091160858527586,0
281,0,0,0,0,0.1267605633802817,1,0,0,0,1,0,0,0,0,0,0,0,0.32786069651741295,0.05532540964689593,0
282,0,0,0,1,0.0,1,1,2,2,2,2,2,2,2,0,0,1,0.07114427860696516,0.0007615970459266097,0
283,0,0,0,0,0.943661971830986,1,1,0,1,0,0,0,0,0,0,0,1,0.3601990049751244,0.42337295176552053,0
284,1,0,1,1,0.23943661971830985,1,0,1,0,0,1,0,1,1,0,0,1,0.765174129353234,0.20322524809600745,1
285,0,0,0,0,0.295774647887324,1,1,1,0,0,0,0,0,0,1,1,3,0.5746268656716419,0.20364643434110322,0
286,0,0,0,0,0.26760563380281693,1,0,0,0,0,0,0,0,0,0,1,0,0.2597014925373135,0.10481767828294487,0
287,1,0,1,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0.5149253731343284,0.00590814678052158,1
288,1,1,0,0,0.09859154929577466,1,0,1,0,1,0,0,0,0,0,1,0,0.5597014925373135,0.06782252480960076,1
289,1,0,0,0,0.1267605633802817,1,0,0,0,0,0,0,0,0,0,1,3,0.26467661691542294,0.04807292868682208,1
290,1,1,0,0,0.323943661971831,1,1,1,0,0,0,0,0,0,0,1,0,0.5756218905472638,0.19546503577198254,1
291,1,0,0,0,0.47887323943661975,1,0,0,1,1,1,0,0,0,1,0,1,0.42736318407960217,0.23106392799446118,0
292,1,0,1,1,0.3098591549295775,1,0,1,0,1,1,1,0,0,1,0,1,0.6820895522388061,0.2217862912531734,0
293,0,1,0,0,0.07042253521126761,1,0,1,0,0,0,0,1,1,0,1,0,0.7074626865671642,0.06335102700207709,0
294,0,0,0,0,0.15492957746478872,1,0,2,2,2,2,2,2,2,0,0,1,0.01442786069651739,0.023257558273713366,0
295,1,0,0,0,0.0,1,0,2,2,2,2,2,2,2,0,0,1,0.019900497512437807,0.00016732056312024002,0
296,0,0,1,1,0.9859154929577465,1,0,1,0,0,1,0,0,0,2,0,0,0.5751243781094528,0.62516155088853,0
297,1,1,1,0,0.47887323943661975,1,1,1,0,0,1,0,1,1,0,1,0,0.8213930348258708,0.3944957304408032,0
298,1,0,1,1,0.5492957746478874,1,1,0,0,0,1,0,1,1,0,1,0,0.5601990049751244,0.34582852527117475,0
299,0,0,0,1,0.0,1,0,1,1,0,0,0,0,0,0,1,1,0.5507462686567165,0.0063235633510270025,1
300,1,0,0,0,0.3098591549295775,1,0,0,0,0,0,0,1,1,1,1,2,0.4641791044776121,0.1720516962843296,0
301,0,1,0,0,0.04225352112676056,1,1,1,0,0,0,0,1,1,0,1,0,0.7681592039800997,0.043537964458804534,1
302,1,0,0,0,0.04225352112676056,1,0,1,0,0,1,1,0,1,0,1,0,0.7179104477611942,0.038985691207015935,0
303,0,0,1,1,0.943661971830986,0,2,0,0,1,1,1,1,1,2,0,3,0.41840796019900506,0.47198246018924545,0
304,1,0,0,1,0.5211267605633804,1,1,1,0,1,0,0,0,0,0,1,1,0.6328358208955224,0.3603623355642742,0
305,1,0,1,1,0.7183098591549296,1,1,2,2,2,2,2,2,2,2,0,1,0.06517412935323384,0.13966074313408727,0
306,1,1,1,0,0.4366197183098592,1,1,1,0,0,0,0,0,0,0,1,0,0.5636815920398012,0.2636222017078237,1
307,1,0,1,1,0.3943661971830986,1,0,0,0,0,1,1,1,1,2,0,1,0.5701492537313434,0.23489499192245566,0
308,1,1,1,1,0.5211267605633804,1,1,1,0,1,0,0,1,1,0,0,0,0.8248756218905474,0.42961573967228256,0
309,1,0,0,1,0.6619718309859155,1,1,0,1,0,1,0,1,1,1,1,3,0.6019900497512438,0.42276136625894306,0
310,0,0,0,0,0.0,1,0,2,2,2,2,2,2,2,0,1,2,0.00995024875621889,5.192707131317782e-05,0
311,0,0,0,0,0.295774647887324,1,0,1,1,0,0,1,0,1,0,1,0,0.7044776119402986,0.21549157627509816,0
312,0,0,0,0,0.5915492957746479,1,1,1,1,1,1,1,1,1,2,0,3,0.9631840796019903,0.562693284098777,0
313,0,1,1,0,0.056338028169014086,1,0,1,0,0,0,0,0,0,0,1,0,0.5084577114427861,0.037249019155319654,0
314,1,0,0,0,0.056338028169014086,1,0,1,0,0,0,0,1,0,0,1,0,0.6203980099502487,0.04578236787445189,1
315,1,0,1,1,0.7042253521126761,1,1,1,1,1,0,1,1,1,1,0,3,0.9134328358208957,0.6540041541657051,0
316,1,0,0,0,0.9859154929577465,1,0,2,2,2,2,2,2,2,2,1,3,0.016417910447761173,0.1542003231017771,0
317,0,0,1,1,0.5211267605633804,1,0,0,1,1,0,1,1,1,1,0,3,0.6174129353233831,0.35077890606969775,1
318,1,1,1,0,0.323943661971831,1,0,1,0,0,1,0,1,1,0,1,0,0.7452736318407962,0.25527925225017317,1
319,1,0,1,0,0.47887323943661975,1,1,1,0,0,0,1,1,0,0,1,3,0.7288557213930349,0.37128432956381263,0
320,0,1,0,0,0.7464788732394366,1,1,0,1,1,0,1,1,1,1,0,2,0.6388059701492539,0.4998038310639281,1
321,0,0,1,1,1.0,0,2,0,0,1,1,1,1,1,2,1,0,0.41542288557213936,0.48986845141934005,0
322,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0.26417910447761195,0.003000230786983615,0
323,0,0,1,1,0.11267605633802817,1,0,0,1,0,0,0,0,0,1,0,1,0.3019900497512438,0.046561273944149564,0
324,1,0,0,0,0.9577464788732395,0,2,0,1,1,0,1,1,1,2,1,2,0.4159203980099503,0.47979459958458354,0
325,0,0,1,0,0.7183098591549296,1,1,1,0,1,0,1,1,1,0,1,3,0.8402985074626869,0.590733902607893,0
326,0,1,1,0,0.14084507042253522,1,0,1,0,0,0,1,1,0,0,1,0,0.6432835820895524,0.09938264481883224,0
327,0,1,0,0,0.014084507042253521,1,0,1,0,0,0,0,0,0,0,1,0,0.518407960199005,0.01387606738979922,1
328,0,1,1,1,0.3802816901408451,0,2,0,0,0,0,0,1,0,0,1,0,0.1756218905472637,0.11018347565197326,0
329,0,1,0,0,0.22535211267605634,1,1,1,0,0,1,0,0,0,0,1,3,0.6407960199004976,0.16746480498499888,0
330,0,0,1,1,0.47887323943661975,1,0,2,2,2,2,2,2,2,2,1,1,0.01592039800995027,0.0831467805215786,0
331,0,0,0,0,0.09859154929577466,1,0,2,2,2,2,2,2,2,1,1,1,0.009452736318407958,0.01651857835218094,0
332,1,0,0,0,0.6338028169014085,1,1,1,0,1,1,0,1,0,1,1,3,0.7626865671641794,0.5082102469420725,0
333,0,0,0,0,0.08450704225352114,1,1,1,0,0,0,0,0,0,0,1,0,0.5532338308457712,0.056825525040387743,1
334,0,0,0,0,0.014084507042253521,1,1,1,0,0,1,0,0,0,0,0,1,0.6203980099502487,0.01580890837756751,1
335,1,0,1,1,0.943661971830986,1,1,0,0,1,1,1,0,1,1,1,2,0.5726368159203981,0.6087179783060236,1
336,0,0,0,0,0.5915492957746479,1,1,1,0,1,1,0,1,1,2,1,0,0.8592039800995027,0.5470863143318718,1
337,0,0,0,0,0.943661971830986,1,1,0,1,1,1,1,1,1,2,1,0,0.6955223880597017,0.7073217170551582,0
338,0,0,0,0,0.49295774647887325,1,0,1,0,1,0,0,1,1,0,1,3,0.7616915422885574,0.40928340641587824,0
339,1,0,1,0,0.8732394366197184,1,1,1,0,1,1,0,1,1,0,1,0,0.8472636815920401,0.7597738287560584,1
340,0,1,0,0,0.4366197183098592,1,0,0,0,1,0,1,0,0,0,0,2,0.36218905472636814,0.2090122317101316,0
341,0,0,1,0,0.9859154929577465,1,1,0,1,1,1,1,1,1,2,0,3,0.6716417910447762,0.7160166166628203,0
342,0,0,1,1,0.9154929577464789,1,1,0,1,1,1,0,0,0,0,1,2,0.4895522388059703,0.5180994691899378,0
343,1,0,0,0,0.8732394366197184,1,0,2,2,2,2,2,2,2,1,0,1,0.022388059701492522,0.1510904684975768,0
344,0,0,0,1,0.5633802816901409,1,0,2,2,2,2,2,2,2,1,1,3,0.019900497512437807,0.09764597276713596,0
345,0,1,0,0,0.0,1,1,1,0,0,0,0,0,0,0,1,0,0.5358208955223881,0.006150473113316409,0
346,0,0,0,0,0.014084507042253521,1,0,1,0,0,0,0,1,1,0,1,0,0.7179104477611942,0.017239787675975077,1
347,0,0,1,0,0.971830985915493,1,0,2,2,2,2,2,2,2,2,0,2,0.011940298507462675,0.14824601892453268,0
348,0,0,0,0,0.3098591549295775,0,2,0,0,0,0,0,1,1,0,1,0,0.26567164179104485,0.11286060466189711,0
349,0,1,1,0,0.8873239436619719,1,0,1,1,1,1,0,0,1,1,0,2,0.783582089552239,0.7399146088160629,0
350,1,0,1,1,0.5070422535211268,1,1,0,1,0,1,1,0,0,2,1,3,0.4432835820895523,0.26078352180937,0
351,1,0,0,1,0.22535211267605634,1,0,0,0,0,0,0,0,0,1,0,1,0.2621890547263682,0.07645972767135935,0
352,0,1,0,0,0.08450704225352114,1,0,1,0,0,0,0,1,1,0,1,0,0.7054726368159205,0.06410685437341336,0
353,1,0,1,1,0.04225352112676056,1,1,1,0,1,1,0,0,0,0,1,2,0.6621890547263682,0.04074544195707363,1
354,0,1,0,0,0.28169014084507044,0,2,0,1,0,0,0,1,0,0,1,0,0.23532338308457712,0.09477267482114013,1
355,0,0,0,0,0.1267605633802817,1,0,1,0,0,0,0,0,1,0,1,2,0.6169154228855722,0.09545349642280179,1
356,0,1,0,0,0.2112676056338028,1,1,0,1,0,0,0,0,0,0,1,0,0.3567164179104478,0.10041541657050546,0
357,1,0,1,0,0.8873239436619719,1,1,1,0,1,0,1,1,1,2,1,0,0.8656716417910449,0.7852065543503348,0
358,1,1,1,0,0.36619718309859156,0,2,0,1,0,0,0,0,0,0,0,3,0.12437810945273634,0.09073390260789294,1
359,1,0,1,1,0.5774647887323944,1,1,1,1,0,0,0,1,1,1,0,0,0.7845771144278608,0.46133741057004396,0
360,1,0,0,1,0.056338028169014086,1,0,2,2,2,2,2,2,2,0,0,1,0.019402985074626847,0.007494807292868684,0
361,0,0,0,0,0.5633802816901409,1,0,1,0,1,0,1,1,1,2,1,2,0.801492537313433,0.4546907454419572,0
362,1,0,1,0,0.8028169014084507,1,0,0,0,0,1,0,0,0,1,0,3,0.31890547263681596,0.3299965381952459,0
363,0,0,0,0,0.647887323943662,1,0,2,2,2,2,2,2,2,2,1,1,0.022885572139303482,0.10695822755596589,0
364,1,0,0,0,0.23943661971830985,1,0,1,0,0,0,1,0,0,0,1,2,0.57363184079602,0.15627163627971385,0
365,1,0,0,0,0.056338028169014086,1,0,1,0,0,1,0,1,1,0,0,2,0.7786069651741295,0.05466766674359568,1
366,1,0,1,0,0.3098591549295775,1,0,0,1,0,0,0,0,1,0,1,2,0.41492537313432853,0.16007385183475656,0
367,0,0,0,0,0.0,1,0,2,2,2,2,2,2,2,0,0,1,0.008955223880596998,4.038772213247125e-05,0
368,1,0,1,0,0.9859154929577465,1,1,1,0,0,1,0,1,1,1,1,3,0.8000000000000003,0.8012981767828298,0
369,1,0,1,1,1.0,1,1,1,1,1,1,1,1,1,2,1,3,0.9388059701492538,0.9355931225478885,0
370,1,0,1,1,0.4507042253521127,1,0,2,2,2,2,2,2,2,1,0,1,0.02338308457711444,0.07748096007385186,0
371,1,0,0,0,0.014084507042253521,1,1,1,0,0,0,0,1,0,0,1,0,0.6706467661691544,0.018774521117009006,1
372,1,0,0,1,0.323943661971831,0,2,0,1,0,0,1,0,0,2,0,1,0.17412935323383086,0.09369951534733442,0
373,0,0,1,1,0.7746478873239437,1,1,1,0,1,1,1,0,1,1,1,3,0.810945273631841,0.6450034618047543,0
374,1,0,0,0,0.5070422535211268,1,0,1,0,1,0,0,1,1,0,1,3,0.774626865671642,0.41864758827602133,0
375,0,0,0,0,0.5915492957746479,1,1,0,0,1,1,1,1,1,1,0,3,0.6651741293532338,0.42043041772444045,0
376,1,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,1,0.07064676616915423,0.0007558273713362568,0
377,0,0,1,0,0.33802816901408456,1,1,1,0,0,1,1,1,1,0,1,2,0.8626865671641794,0.29398799907685214,1
378,0,0,0,0,0.8450704225352113,1,1,0,1,1,1,1,1,1,2,0,0,0.71044776119403,0.6104200323101778,0
379,1,0,0,0,0.22535211267605634,1,1,1,0,0,1,1,0,0,1,0,0,0.6815920398009951,0.16056427417493657,0
380,0,0,1,0,0.5633802816901409,1,0,1,0,1,1,1,0,0,1,1,2,0.6761194029850748,0.383135241172398,0
381,1,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0.3223880597014926,0.0036752827140549282,1
382,1,1,1,1,1.0,0,2,0,1,1,1,1,1,1,2,1,2,0.46318407960199015,0.5439129933071776,0
383,1,0,0,0,0.0,1,1,1,0,1,0,0,0,1,0,1,3,0.7223880597014926,0.008314101084698823,1
384,1,0,0,0,0.6619718309859155,1,1,1,0,1,1,0,1,1,2,1,2,0.8940298507462688,0.582581352411724,0
385,1,1,1,0,0.14084507042253522,1,0,2,2,2,2,2,2,2,0,0,1,0.016915422885572132,0.02261135471959382,1
386,0,1,1,0,0.7605633802816901,1,1,1,0,1,1,0,0,0,0,1,0,0.6686567164179106,0.5603392568659129,1
387,0,0,0,0,0.5774647887323944,0,2,0,1,1,1,1,0,1,1,1,0,0.3631840796019901,0.2688264481883222,0
388,1,0,0,0,0.6056338028169015,1,1,1,0,0,1,0,0,1,0,1,1,0.7179104477611942,0.4666743595661206,0
389,1,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0.25621890547263687,0.0029079159935379646,0
390,0,0,0,0,0.36619718309859156,1,1,1,0,0,0,0,1,1,0,1,2,0.7696517412935325,0.29730556196630514,0
391,1,1,1,0,0.36619718309859156,1,1,0,0,1,1,1,1,1,0,1,2,0.6621890547263682,0.26433764135702753,0
392,0,1,0,0,0.014084507042253521,1,0,0,0,0,0,0,0,0,0,1,0,0.2592039800995025,0.008135241172397877,0
393,0,0,0,0,0.25352112676056343,1,0,2,2,2,2,2,2,2,0,0,1,0.016417910447761173,0.04024348026771291,0
394,0,1,1,0,0.5774647887323944,1,1,1,0,0,0,0,1,1,0,1,0,0.7641791044776121,0.4530002307869837,0
395,0,0,0,0,0.9154929577464789,1,1,0,1,1,1,1,1,1,2,1,3,0.7144278606965174,0.6862624048003694,0
396,1,1,1,0,0.4507042253521127,1,1,1,1,0,1,1,1,1,0,1,2,0.9119402985074628,0.42417493653357957,0
397,0,0,0,0,0.46478873239436624,1,0,1,0,1,0,0,0,0,0,1,3,0.5542288557213931,0.28913570274636513,1
398,1,1,0,0,0.4507042253521127,0,2,0,0,0,1,1,1,1,0,1,0,0.3616915422885573,0.2059658435264252,0
399,0,0,1,1,0.3098591549295775,1,0,2,2,2,2,2,2,2,1,0,1,0.017910447761194024,0.04573044080313872,0
400,0,0,0,0,0.4366197183098592,1,0,2,2,2,2,2,2,2,1,0,2,0.01492537313432835,0.06985345026540504,0
401,0,0,0,0,0.14084507042253522,1,0,2,2,2,2,2,2,2,1,0,3,0.017910447761194024,0.025259635356565894,0
402,1,0,1,1,0.9577464788732395,1,1,1,0,0,1,0,1,1,0,1,3,0.8079601990049754,0.8064620355411958,1
403,0,0,1,0,0.943661971830986,1,0,0,1,0,0,1,0,0,1,0,2,0.3746268656716418,0.4419570736210479,0
404,1,0,0,0,0.26760563380281693,1,0,2,2,2,2,2,2,2,2,1,1,0.01442786069651739,0.04622663281790908,0
405,1,0,0,0,1.0,1,0,2,2,2,2,2,2,2,2,1,3,0.015422885572139309,0.1673147934456497,0
406,1,0,1,1,0.8309859154929577,1,1,1,1,0,1,0,1,0,1,1,2,0.7676616915422888,0.6684975767366722,0
407,1,1,1,1,0.4366197183098592,1,0,1,0,1,0,0,1,1,0,1,1,0.7532338308457713,0.328023309485345,0
408,0,0,0,0,0.0,1,0,2,2,2,2,2,2,2,0,1,1,0.016417910447761173,0.0001269328409877679,1
409,1,0,0,0,0.0,1,0,2,2,2,2,2,2,2,0,1,1,0.013432835820895526,9.231479344564951e-05,1
410,1,1,0,0,0.02816901408450704,1,1,1,0,1,0,0,0,0,0,1,0,0.6278606965174129,0.02479806138933765,1
411,0,0,1,0,0.6338028169014085,1,1,2,2,2,2,2,2,2,1,1,2,0.06169154228855721,0.12085737364412652,0
412,0,0,1,0,0.3943661971830986,1,1,1,0,0,0,0,0,0,0,1,0,0.5641791044776121,0.24581698592199408,0
413,1,0,0,0,0.7042253521126761,1,1,1,0,1,1,1,0,0,0,1,0,0.6875621890547264,0.513985691207016,0
414,0,1,1,0,0.6619718309859155,1,0,1,0,0,0,0,0,0,0,1,2,0.5213930348258708,0.4069063004846528,0
415,0,0,1,1,0.2112676056338028,1,0,1,0,1,0,0,0,0,0,0,2,0.5472636815920399,0.13581237018232176,0
416,1,0,1,0,0.971830985915493,1,1,1,0,1,1,1,0,1,2,1,2,0.8004975124378112,0.7893030233094855,0
417,0,0,1,1,0.5492957746478874,1,1,2,2,2,2,2,2,2,2,1,1,0.06517412935323384,0.11607431340872379,0
418,0,0,1,1,0.295774647887324,1,0,1,0,1,0,0,0,1,0,0,0,0.6472636815920398,0.2108354488806832,1
419,0,1,0,0,0.0,1,0,1,0,0,1,0,0,0,0,1,2,0.5676616915422886,0.006519732287099009,1
420,0,0,1,1,0.056338028169014086,1,1,2,2,2,2,2,2,2,0,1,1,0.060199004975124384,0.013091391645511197,0
421,0,0,0,0,0.08450704225352114,1,0,1,0,0,0,0,0,0,0,1,2,0.5134328358208956,0.057310177705977405,0
422,1,0,0,1,0.3943661971830986,1,1,1,0,1,1,1,0,1,1,0,3,0.818905472636816,0.32444611123932615,0
423,1,0,1,1,0.6056338028169015,1,1,2,2,2,2,2,2,2,1,0,1,0.07412935323383087,0.1259750750057697,0
424,0,0,0,0,0.1267605633802817,0,2,0,1,1,1,0,0,0,0,0,2,0.22338308457711448,0.04967689822294025,0
425,0,1,1,0,0.7605633802816901,1,1,0,0,0,0,0,0,0,0,0,2,0.33233830845771145,0.32538079852296337,0
426,1,1,1,0,0.7183098591549296,1,1,1,0,1,1,0,1,1,1,1,2,0.864179104477612,0.6182321717055159,0
427,0,0,1,1,0.1267605633802817,1,1,1,0,0,0,0,0,1,0,0,0,0.67363184079602,0.09690745441957077,0
428,1,0,0,0,0.23943661971830985,1,1,1,0,0,0,0,0,0,0,1,2,0.5706467661691542,0.15881029309946923,0
429,0,0,1,0,0.943661971830986,1,1,0,1,0,0,1,0,0,1,0,2,0.3980099502487563,0.456600507731364,0
430,0,0,1,1,0.8450704225352113,1,0,2,2,2,2,2,2,2,0,1,1,0.011442786069651713,0.13428917609046853,1
431,0,0,1,1,1.0,0,2,0,1,1,1,1,1,1,2,1,3,0.4671641791044777,0.5499249942303255,0
432,1,0,0,0,0.014084507042253521,1,0,0,1,0,1,0,0,0,0,0,0,0.35024875621890555,0.011620124624971152,0
433,1,0,0,0,0.15492957746478872,1,0,0,0,0,0,0,0,0,0,1,2,0.2701492537313433,0.057708285252711766,1
434,1,0,1,0,0.5633802816901409,1,0,2,2,2,2,2,2,2,2,1,0,0.01492537313432835,0.10162127855988926,0
435,0,0,0,0,0.35211267605633806,0,2,0,0,0,1,1,1,0,0,1,3,0.26069651741293537,0.13443341795522737,0
436,1,0,1,0,0.49295774647887325,1,0,2,2,2,2,2,2,2,1,0,2,0.02587064676616916,0.0809196861297023,0
437,1,0,1,1,1.0,1,1,1,1,1,1,1,1,1,2,1,3,0.9532338308457714,0.9750057696745906,0
438,1,0,1,0,0.47887323943661975,1,1,1,0,0,0,1,0,1,0,1,2,0.7124378109452737,0.3626125086545119,0
439,1,0,0,0,0.0,1,0,0,0,0,1,1,0,0,0,0,1,0.3661691542288557,0.004183014078006001,0
440,0,0,1,1,0.2112676056338028,1,1,1,1,0,1,1,1,1,0,1,0,0.9422885572139307,0.21506462035541202,0
441,0,1,0,0,0.676056338028169,1,1,1,1,0,0,0,1,1,0,0,3,0.8288557213930351,0.5829217632125548,0
442,0,0,1,0,0.7464788732394366,1,1,1,1,1,1,1,1,1,1,1,1,0.9592039800995028,0.6959035310408495,0
443,0,0,0,1,0.23943661971830985,1,1,0,1,0,0,0,0,1,0,0,0,0.46318407960199015,0.1324601892453266,0
